SYNSET_ID	TEXT	PARENTS	PARENT_TEXTS
130461-V	ВЫПИСАТЬ, ВЫПИСЫВАТЬ	['107003-V', '107005-V', '124706-V', '123435-V', '107002-V', '107094-V', '115774-V']	['ПОПИСАТЬ, НАПИСАТЬ, ПИСАТЬСЯ, ДОПИСАТЬ, ПИСАТЬ, ДОПИСЫВАТЬ, ДОПИСЫВАТЬСЯ, ПОНАПИСАТЬ', 'СДЕЛАТЬ РИСУНОК, ПОРИСОВАТЬ, ДОРИСОВЫВАТЬ, ЗАРИСОВАТЬ, ДОРИСОВАТЬ, ДЕЛАТЬ РИСУНОК, ПРОРИСОВАТЬ, РИСОВАТЬ, РИСОВАТЬСЯ, ЗАРИСОВЫВАТЬ, НАРИСОВАТЬ', 'ВЫВЕСТИ, ВЫВОДИТЬ', 'СТАРАТЕЛЬНО ДЕЛАТЬ, ДЕЛАТЬ СО СТАРАНИЕМ, СТАРАТЬСЯ, ПОСТАРАТЬСЯ', 'ЗАПЕЧАТЛЕТЬ, ИЗОБРАЗИТЬ, ЗАПЕЧАТЛЕВАТЬ, ИЗОБРАЖАТЬ, ЗАПЕЧАТЛИТЬ, ЗАПЕЧАТЛЕТЬСЯ', 'МОЛВИТЬ, ПОДАТЬ ГОЛОС, ЗАГОВОРИТЬ, ЗАГОВАРИВАТЬ, ПРОГОВАРИВАТЬ, ГОВОРИТЬ ВСЛУХ, ГОВОРИТЬ, ПРОГОВОРИТЬ, ПРОИЗНЕСТИ, ПРОИЗНЕСТИ ВСЛУХ, ПРОИЗНОСИТЬ, ПРОМОЛВИТЬ, СКАЗАТЬ ВСЛУХ, ГОВАРИВАТЬ, ИЗЪЯСНЯТЬСЯ, ВЫМОЛВИТЬ, ВЫГОВОРИТЬСЯ, ВЫГОВОРИТЬ, ВЫГОВАРИВАТЬСЯ, ВЫГОВАРИВАТЬ', 'ВЫРИСОВАТЬ, ВЫРИСОВЫВАТЬ, ВЫРИСОВЫВАТЬСЯ']
2698-V	ПРОКАТАТЬ, ПРОКАТЫВАТЬ	['106631-V', '117035-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
2698-V	ПРОКАТАТЬ, ПРОКАТЫВАТЬ	['106501-V']	['ПОДЕЛАТЬ']
130130-V	ВОЛОЧИТЬ	['106631-V', '117035-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
138475-V	СЛЕСАРИТЬ, СЛЕСАРНИЧАТЬ	['106631-V', '117035-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
129767-V	ПРОВЕЯТЬ, ВЕЯТЬ, ВЕЯТЬ ЗЕРНО	['106631-V', '117035-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
129767-V	ПРОВЕЯТЬ, ВЕЯТЬ, ВЕЯТЬ ЗЕРНО	['107417-V', '112139-V']	['ОТЪЕДИНЯТЬ, ОТНИМАТЬ, ОТНИМАТЬСЯ, ОТНЯТЬ, ОТДЕЛЯТЬ, ОТСОЕДИНИТЬ, ОТДЕЛИТЬ ЧАСТЬ, ОТДЕЛИТЬ, ОТСОЕДИНЯТЬ, ОТЪЕДИНИТЬ', 'ОЧИСТИТЬ, ПРОИЗВЕСТИ ОЧИСТКУ, ОЧИЩАТЬ, ПРОИЗВОДИТЬ ОЧИСТКУ']
129767-V	ПРОВЕЯТЬ, ВЕЯТЬ, ВЕЯТЬ ЗЕРНО	['106501-V']	['ПОДЕЛАТЬ']
115022-V	ДУБИТЬ, ВЫДУБИТЬ	['106631-V', '106495-V', '117035-V', '106534-V', '116036-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ВЫПУСКАТЬ, СРАБОТАТЬ, СРАБАТЫВАТЬ, СДЕЛАТЬ, ПРОИЗВОДИТЬ, ПРОИЗВЕСТИ, НАВЫПУСКАТЬ, ИЗГОТОВЛЯТЬСЯ, ИЗГОТОВЛЯТЬ, ИЗГОТОВИТЬ, ИЗГОТАВЛИВАТЬСЯ, ИЗГОТАВЛИВАТЬ, ДЕЛАТЬСЯ, ДЕЛАТЬ, ВЫРАБОТАТЬ, ВЫРАБАТЫВАТЬСЯ, ВЫРАБАТЫВАТЬ, ВЫПУСТИТЬ, ВЫПОЛНЯТЬ ИЗ, ВЫПОЛНИТЬ ИЗ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ', 'ВЫДЕЛЫВАТЬ, ВЫДЕЛАТЬ']
121259-V	РАЗДЕЛАТЬ, РАЗДЕЛЫВАТЬ	['106631-V', '117035-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
124713-V	ПРОПАРИВАТЬ, ПРОПАРИТЬ, ПРОГРЕТЬ ПАРОМ, ПАРИТЬ	['106631-V', '117035-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
124713-V	ПРОПАРИВАТЬ, ПРОПАРИТЬ, ПРОГРЕТЬ ПАРОМ, ПАРИТЬ	['115797-V', '108948-V']	['ПРОГРЕВАТЬ, ПРОГРЕТЬ', 'РАЗОГРЕВАТЬ, ПОВЫСИТЬ ТЕМПЕРАТУРУ, ПОДНЯТЬ ТЕМПЕРАТУРУ, ГРЕТЬ, НАГРЕТЬ, ПОВЫШАТЬ ТЕМПЕРАТУРУ, НАГРЕВАТЬ, ПОГРЕТЬ, РАЗОГРЕТЬ']
126199-V	ЗАКРЕПИТЬ, ЗАФИКСИРОВАТЬ, ЗАКРЕПИТЬ ИЗОБРАЖЕНИЕ, ЗАКРЕПЛЯТЬ	['106631-V', '117035-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
128446-V	ПРОЯВЛЯТЬ ПЛЕНКУ, ПРОЯВЛЯТЬ ИЗОБРАЖЕНИЕ, ПРОЯВЛЯТЬ, ПРОЯВИТЬ ФОТО, ПРОЯВИТЬ ПЛЕНКУ, ОБРАБОТАТЬ ПРОЯВИТЕЛЕМ, ПРОЯВИТЬ, ПРОЯВИТЬ ИЗОБРАЖЕНИЕ	['106631-V', '106632-V', '117035-V', '106950-V', '106785-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'СДЕЛАТЬ ЛУЧШЕ, ИЗМЕНИТЬ К ЛУЧШЕМУ, ДЕЛАТЬ ЛУЧШЕ, УЛУЧШИТЬ, УЛУЧШАТЬ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ПРЕВРАТИТЬ В ДРУГОЕ, ОБРАЩАТЬ, ОБРАТИТЬ, ПРЕВРАЩАТЬ, ТРАНСФОРМИРОВАТЬ, ПРЕОБРАЗИТЬ, ПРЕОБРАЖАТЬ, ПРЕВРАТИТЬ', 'ПРЕОБРАЗОВЫВАТЬ, ПЕРЕДЕЛАТЬ, ПРЕОБРАЗОВАТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
129393-V	ОТЕПЛИТЬ, УТЕПЛИТЬ, УТЕПЛЯТЬ, ОТЕПЛЯТЬ, УТЕПЛЯТЬСЯ	['106631-V', '117035-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
127043-V	НАБИВАТЬ, НАБИТЬ	['106631-V', '117035-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
150228-V	СВЕЖЕВАТЬ, ОСВЕЖЕВАТЬ	['106631-V', '117035-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
150229-V	ОБРАБОТАТЬ ТУШУ, ОБРАБАТЫВАТЬ ТУШУ	['106631-V', '117035-V', '106534-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ДЕЛАТЬ ГОДНЫМ, ПРИГОТАВЛИВАТЬ, ПРИГОТОВИТЬ, ПРИГОТОВЛЯТЬ, СДЕЛАТЬ ГОДНЫМ, ГОТОВИТЬ', 'ОБРАБАТЫВАТЬ, ПОДВЕРГАТЬ ОБРАБОТКЕ, ПОДВЕРГНУТЬ ОБРАБОТКЕ, ВЕСТИ ОБРАБОТКУ, ОБРАБОТАТЬ']
116698-V	ЗАЧЕРКНУТЬ, ПЕРЕЧЕРКНУТЬ, ПЕРЕЧЕРКИВАТЬ, ЗАЧЕРКИВАТЬ, ПЕРЕЧЕРКАТЬ	['111916-V', '120038-V']	['ПРОВЕСТИ ЧЕРТУ, ПРОЧЕРТИТЬ, ПРОЧЕРЧИВАТЬ, ЧЕРТИТЬ, ПРОВОДИТЬ ЧЕРТУ, НАЧЕРТИТЬ', 'НАЧЕРКИВАТЬ, НАЧЕРКАТЬ, ЧЕРКНУТЬ, ЧЕРКАТЬ']
9245-V	ОПРЕСНИТЬ, ОПРЕСНЯТЬ	['144157-V', '993-V', '4255-V']	['ОБЕЗЗАРАЗИТЬ, ОЧИСТИТЬ ОТ ВРЕДНЫХ ВЕЩЕСТВ, ОЧИЩАТЬ ОТ ВРЕДНЫХ ВЕЩЕСТВ, УДАЛЯТЬ ВРЕДНЫЕ ВЕЩЕСТВА, УДАЛИТЬ ВРЕДНЫЕ ВЕЩЕСТВА, ОБЕЗЗАРАЖИВАТЬ', 'ОЧИСТИТЬ ВОДУ, ОЧИЩАТЬ ВОДУ ОТ ПРИМЕСЕЙ, ОЧИЩАТЬ ВОДУ, ОЧИЩАТЬ ВОДУ ОТ ЗАГРЯЗНЕНИЙ, ОЧИСТИТЬ ВОДУ ОТ ЗАГРЯЗНЕНИЙ', 'ОХРАНЯТЬ ВОДНЫЕ РЕСУРСЫ, ОХРАНЯТЬ ВОДОЕМЫ, ОХРАНЯТЬ ВОДНЫЕ ОБЪЕКТЫ']
138258-V	ЗАМЕЧАТЬ, ЗАМЕТИТЬ	['110437-V', '111885-V', '117629-V']	['СОХРАНИТЬ, УБЕРЕГАТЬ, СБЕРЕЧЬ, СБЕРЕГАТЬ, УБЕРЕЧЬ, СОХРАНЯТЬ', 'ЗАПОМНИТЬ, ЗАДЕРЖАТЬСЯ В ПАМЯТИ, ЗАДЕРЖАТЬСЯ В СОЗНАНИИ, ЗАДЕРЖИВАТЬСЯ В ПАМЯТИ, ЗАДЕРЖИВАТЬСЯ В СОЗНАНИИ, ЗАПОМИНАТЬ, ЗАПОМИНАТЬСЯ, ЗАПОМНИТЬСЯ, СОХРАНИТЬ В ПАМЯТИ, СОХРАНИТЬСЯ В ПАМЯТИ, СОХРАНЯТЬ В ПАМЯТИ, СОХРАНЯТЬСЯ В ПАМЯТИ, УПОМНИТЬ', 'СОХРАНИТЬСЯ, УЦЕЛЕТЬ, ОСТАВАТЬСЯ, ОСТАТЬСЯ В ЦЕЛОСТИ, ОСТАТЬСЯ, СОХРАНЯТЬСЯ']
3434-V	НЕСТИ КАРАУЛ	['115473-V', '106598-V']	['СТОЯТЬ НА ЧАСАХ, КАРАУЛИТЬ', 'СТОРОЖИТЬ, СТЕРЕЧЬ']
3434-V	НЕСТИ КАРАУЛ	['149042-V', '150662-V']	['ВЫПОЛНЯТЬ ОБЯЗАННОСТИ, ИСПОЛНЯТЬ ОБЯЗАННОСТИ', 'НЕСТИ СЛУЖБУ, ИСПОЛНЯТЬ ВОИНСКИЕ ОБЯЗАННОСТИ, СЛУЖИТЬ В АРМИИ, ПРОСЛУЖИТЬ, СЛУЖИТЬ В ВООРУЖЕННЫХ СИЛАХ, ПРОСЛУЖИТЬ В АРМИИ, СЛУЖИТЬ В ВС, ДОСЛУЖИТЬ, ПОСЛУЖИТЬ, СЛУЖИТЬ']
123734-V	ВЫГОРЕТЬ ОТ СОЛНЦА, ВЫГОРЕТЬ, ВЫЦВЕСТИ ОТ СОЛНЦА, ВЫГОРАТЬ, ВЫГОРЕТЬ НА СОЛНЦА, ВЫЦВЕСТИ НА СОЛНЦЕ	['123733-V', '132996-V']	['ВЫЦВЕТАТЬ, ВЫЦВЕСТИ, ЦВЕТ ВЫЦВЕЛ, ВЫЦВЕСТИ ОТ ВРЕМЕНИ', 'СЛИНЯТЬ, ТЕРЯТЬ ОКРАСКУ, ВЫЛИНЯТЬ, ЛИНЯТЬ, ОБЕСЦВЕТИТЬСЯ, ОБЕСЦВЕЧИВАТЬСЯ, ОБЛИНЯТЬ, ПОЛИНЯТЬ, ПОТЕРЯТЬ ОКРАСКУ']
5414-V	ПРЕДУПРЕЖДАТЬ БЕРЕМЕННОСТЬ, ПРЕДУПРЕДИТЬ БЕРЕМЕННОСТЬ	['114040-V', '114041-V']	['УПРЕЖДАТЬ, ОТВЕСТИ БЕДУ, ПРЕДУПРЕЖДАТЬ, ОТВРАЩАТЬ, УПРЕДИТЬ, ПРЕДОТВРАЩАТЬ, ПРЕДУПРЕДИТЬ ПОЯВЛЕНИЕ, ПРЕДОТВРАТИТЬ, ОТВРАТИТЬ, ПРЕДУПРЕДИТЬ ВОЗНИКНОВЕНИЕ, ОТВОДИТЬ БЕДУ, ПРЕДУПРЕДИТЬ', 'ПРОФИЛАКТИРОВАТЬ']
131853-V	ЙОДИРОВАТЬ	['115570-V', '139819-V', '111983-V']	['ОБОГАЩАТЬ, КОНЦЕНТРИРОВАТЬ, ОБОГАТИТЬСЯ, ОБОГАЩАТЬСЯ, ОБОГАТИТЬ', 'НАСЫЩАТЬ, НАСЫТИТЬ', 'ПОДБАВЛЯТЬ, ПРИБАВИТЬ, ПРИПЛЮСОВАТЬ, ДОБАВЛЯТЬ, ПОДБАВИТЬ, ПРИБАВЛЯТЬ, ДОБАВИТЬ, ПРИПЛЮСОВЫВАТЬ']
131853-V	ЙОДИРОВАТЬ	['114041-V', '114040-V']	['ПРОФИЛАКТИРОВАТЬ', 'УПРЕЖДАТЬ, ОТВЕСТИ БЕДУ, ПРЕДУПРЕЖДАТЬ, ОТВРАЩАТЬ, УПРЕДИТЬ, ПРЕДОТВРАЩАТЬ, ПРЕДУПРЕДИТЬ ПОЯВЛЕНИЕ, ПРЕДОТВРАТИТЬ, ОТВРАТИТЬ, ПРЕДУПРЕДИТЬ ВОЗНИКНОВЕНИЕ, ОТВОДИТЬ БЕДУ, ПРЕДУПРЕДИТЬ']
7278-V	ПЕРЕСАДИТЬ ОРГАН, ТРАНСПЛАНТИРОВАТЬ ЧЕЛОВЕЧЕСКИЕ ОРГАНЫ, ТРАНСПЛАНТИРОВАТЬ ТКАНЬ, ТРАНСПЛАНТИРОВАТЬ ОРГАНЫ, ТРАНСПЛАНТИРОВАТЬ, ПЕРЕСАЖИВАТЬ ОРГАНЫ	['123844-V', '115773-V', '123845-V']	['ПЕРЕСАЖИВАТЬ, ПЕРЕСАДИТЬ', 'ВЫРЕЗАТЬ, ВЫРЕЗАТЬСЯ', 'ПРИЖИВИТЬ, ПРИЖИВЛЯТЬ']
7278-V	ПЕРЕСАДИТЬ ОРГАН, ТРАНСПЛАНТИРОВАТЬ ЧЕЛОВЕЧЕСКИЕ ОРГАНЫ, ТРАНСПЛАНТИРОВАТЬ ТКАНЬ, ТРАНСПЛАНТИРОВАТЬ ОРГАНЫ, ТРАНСПЛАНТИРОВАТЬ, ПЕРЕСАЖИВАТЬ ОРГАНЫ	['5390-V']	['ОПЕРИРОВАТЬ, ПЕРЕНОСИТЬ ОПЕРАЦИЮ, ПРООПЕРИРОВАТЬ, ОПЕРИРОВАТЬ БОЛЬНОГО, ОПЕРИРОВАТЬ ПАЦИЕНТА, ПЕРЕНЕСТИ ОПЕРАЦИЮ, ЛЕЧЬ ПОД НОЖ, ДЕЛАТЬ ОПЕРАЦИЮ, СДЕЛАТЬ ОПЕРАЦИЮ, СОПЕРИРОВАТЬ']
145429-V	ЗАПУТАТЬ, ЗАПУТЫВАТЬ	['106631-V', '120688-V']	['ВНОСИТЬ ИЗМЕНЕНИЯ, ПЕРЕМЕНИТЬ, МЕНЯТЬ, ИЗМЕНЯТЬ, ИЗМЕНИТЬ, ВНЕСТИ ИЗМЕНЕНИЯ', 'ОСЛОЖНЯТЬ, УСЛОЖНЯТЬ, УСЛОЖНИТЬ, ОСЛОЖНИТЬ']
146405-V	СДЕЛАТЬ НАРЕЗКУ, НАРЕЗАТЬСЯ, ДЕЛАТЬ НАРЕЗКУ, НАРЕЗАТЬ РЕЗЬБУ, НАРЕЗАТЬ, СДЕЛАТЬ РЕЗЬБУ	['129756-V', '134197-V']	['ТЯНУТЬ, ПРОВЕСТИ, ПРОКЛАДЫВАТЬ, ПРОКЛАДЫВАТЬ КОММУНИКАЦИИ, ПОВЕСТИ, ПРОЛОЖИТЬ КОММУНИКАЦИИ, ПРОТЯГИВАТЬ, ПРОТЯНУТЬ ЛИНИЮ, ТЯНУТЬСЯ, ПРОЛОЖИТЬ, ПРОЛАГАТЬ, ПРОЛОЖИТЬ ЛИНИЮ, ПРОКЛАДЫВАТЬ ЛИНИЮ, ПРОТЯНУТЬ, ВЕСТИ, ДОТЯГИВАТЬ, ДОТЯНУТЬ', 'ПРОРЕЗАТЬ, ПРОРЕЗЫВАТЬ']
116841-V	СДВИГАТЬСЯ, СДВИНУТЬСЯ	['115806-V', '111978-V']	['ПОЙТИ НА СБЛИЖЕНИЕ, ИДТИ НА СБЛИЖЕНИЕ, СБЛИЖАТЬСЯ, СБЛИЗИТЬСЯ', 'ПРИБЛИЖАТЬСЯ, ПРИДВИНУТЬСЯ, ПРИДВИГАТЬСЯ, ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ, ПРИБЛИЗИТЬСЯ, ПРИБЛИЖАТЬСЯ НА РАССТОЯНИЕ']
152537-V	ПОДРЕЗАТЬ НА ДОРОГЕ, ПОДРЕЗАТЬ, ПОДРЕЗАТЬ МАШИНУ, ПОДРЕЗАТЬ АВТОМОБИЛЬ	['115806-V', '111978-V']	['ПОЙТИ НА СБЛИЖЕНИЕ, ИДТИ НА СБЛИЖЕНИЕ, СБЛИЖАТЬСЯ, СБЛИЗИТЬСЯ', 'ПРИБЛИЖАТЬСЯ, ПРИДВИНУТЬСЯ, ПРИДВИГАТЬСЯ, ПРИБЛИЗИТЬСЯ НА РАССТОЯНИЕ, ПРИБЛИЗИТЬСЯ, ПРИБЛИЖАТЬСЯ НА РАССТОЯНИЕ']
8457-V	ОБЪЯВИТЬ ГОЛОДОВКУ	['124122-V', '124124-V']	['ГОЛОДАТЬ, МОРИТЬ СЕБЯ ГОЛОДОМ, ВОЗДЕРЖИВАТЬСЯ ОТ ЕДЫ', 'ВОЗДЕРЖАТЬСЯ, ВОЗДЕРЖАТЬСЯ ОТ ДЕЙСТВИЙ, ВОЗДЕРЖИВАТЬСЯ, ВОЗДЕРЖИВАТЬСЯ ОТ ДЕЙСТВИЙ']
8457-V	ОБЪЯВИТЬ ГОЛОДОВКУ	['124971-V', '8456-V', '106881-V']	['ПРОВОДИТЬ АКЦИЮ, ПРОВЕСТИ АКЦИЮ', 'ВСПЫХНУЛИ ПРОТЕСТЫ', 'ВЫСТУПИТЬ ПРОТИВ, ЗАЯВЛЯТЬ ПРОТЕСТ, ВЫСТУПИТЬ С ПРОТЕСТОМ, ВЫСТУПАТЬ ПРОТИВ, ВЫРАЗИТЬ ПРОТЕСТ, ВЫРАЖАТЬ ПРОТЕСТ, ПРОТЕСТОВАТЬ, ЗАПРОТЕСТОВАТЬ']
131227-V	ЗАЕДАТЬ, МЕХАНИЗМ ЗАЕЛО, ЗАКЛИНИТЬ МЕХАНИЗМ, ЗАЕСТЬ	['106615-V', '120504-V', '124330-V']	['ДЕЛАТЬ ОСТАНОВКУ, ОСТАНОВИТЬСЯ, ОСТАНАВЛИВАТЬСЯ, СДЕЛАТЬ ОСТАНОВКУ, ПЕРЕСТАТЬ ДВИГАТЬСЯ', 'ЗАСТОПОРИТЬСЯ, ЗАКЛИНИВАТЬСЯ, ЗАКЛИНИВАТЬ, ЗАКЛИНИТЬ, ЗАКЛИНИТЬСЯ, СТОПОРИТЬСЯ', 'ОТКАЗАЛО ОБОРУДОВАНИЕ, УСТРОЙСТВО ОТКАЗАЛО, ОТКАЗАЛО УСТРОЙСТВО, ВЫХОДИТЬ ИЗ СТРОЯ, ТЕХНИКА ОТКАЗАЛА, ОБОРУДОВАНИЕ ОТКАЗАЛО, СЛОМАТЬСЯ, ОТКАЗАЛА ТЕХНИКА, ОТКАЗАТЬ, ОТКАЗЫВАТЬ, ЛОМАТЬСЯ, ВЫЙТИ ИЗ СТРОЯ']
