SYNSET_ID	TEXT	PARENTS	DEFINITION
139734-V	ПОДАВЛЯТЬ,РАЗГОНЯТЬ,РАЗОГНАТЬ,РАЗВЕИВАТЬ,РАЗВЕЯТЬ,ОТРЯХИВАТЬ,ОТРЯХИВАТЬСЯ,ПРОГНАТЬ,ПОДАВИТЬ,ПРОГОНЯТЬ,ОТРЯХНУТЬ,ОТРЯХНУТЬСЯ	106802-V,106801-V	
139734-V	ПОДАВЛЯТЬ,РАЗГОНЯТЬ,РАЗОГНАТЬ,РАЗВЕИВАТЬ,РАЗВЕЯТЬ,ОТРЯХИВАТЬ,ОТРЯХИВАТЬСЯ,ПРОГНАТЬ,ПОДАВИТЬ,ПРОГОНЯТЬ,ОТРЯХНУТЬ,ОТРЯХНУТЬСЯ	130852-V,111493-V	
140827-V	МИНОВАТЬ	106802-V,106801-V	
141423-V	ИЗГОНЯТЬ,ИЗГНАТЬ	106802-V,106801-V	
150723-V	СЧИТАТЬСЯ,ПОСЧИТАТЬСЯ	120647-V,106895-V,106781-V	
150723-V	СЧИТАТЬСЯ,ПОСЧИТАТЬСЯ	124609-V,107328-V	
107358-V	ГРЯНУТЬ,ЗАГРОХОТАТЬ,ПРОГРОХОТАТЬ,ГРОХОТАТЬ	107106-V,107093-V	издавать грохот
107358-V	ГРЯНУТЬ,ЗАГРОХОТАТЬ,ПРОГРОХОТАТЬ,ГРОХОТАТЬ	113024-V,107093-V	издавать грохот
120640-V	ГОМОНИТЬ,ЗАГАЛДЕТЬ,ЗАГОМОНИТЬ,ГАЛДЕТЬ	107106-V,107093-V	громко, беспорядочно кричать, говорить.
120640-V	ГОМОНИТЬ,ЗАГАЛДЕТЬ,ЗАГОМОНИТЬ,ГАЛДЕТЬ	107105-V,107094-V	громко, беспорядочно кричать, говорить.
118050-V	КОМАНДОВАТЬ,РАСПОРЯЖАТЬСЯ,ХОЗЯЙНИЧАТЬ	107373-V,116820-V,107374-V	
118050-V	КОМАНДОВАТЬ,РАСПОРЯЖАТЬСЯ,ХОЗЯЙНИЧАТЬ	123507-V,106607-V	
139836-V	ПРЕДПИСАТЬ,ПРЕДПИСЫВАТЬ	107373-V,116820-V,107374-V	отдать официальное (обычно письменное) распоряжение о чём-либо
117427-V	СТИЛИЗОВАТЬ	112046-V,111619-V	
144638-V	ЦЕРЕМОНИТЬСЯ	137921-V,137386-V	
144638-V	ЦЕРЕМОНИТЬСЯ	123749-V,118683-V,118621-V	
119147-V	ПЛЕСКАТЬСЯ	115099-V,111157-V	
121320-V	ВЕЯТЬ,РЕЯТЬ,РАЗВЕВАТЬСЯ,ПОЛОСКАТЬСЯ	115099-V,111157-V	колыхаться, трепетать на ветру, колебаться от ветра, распускаться
143155-V	ПОБОЛТАТЬСЯ,БОЛТАТЬСЯ	115099-V,111157-V	
117469-V	СУДИТЬСЯ	137751-V,107489-V	
117469-V	СУДИТЬСЯ	127308-V,106880-V	
115180-V	ОБКАТЫВАТЬ,ОБКАТАТЬ	111931-V,111769-V	
116159-V	СГЛАДИТЬ,СГЛАДИВАТЬ	111931-V,111769-V	сделать гладким, уничтожив неровности; выровнять
144153-V	ОПРАВДЫВАТЬ,ОПРАВДАТЬ	144154-V,106884-V,144155-V	
134386-V	РАЗМЕЖЕВЫВАТЬСЯ,ОТМЕЖЕВАТЬСЯ,ОТМЕЖЕВЫВАТЬСЯ,РАЗМЕЖЕВАТЬСЯ	115548-V,111688-V	
134386-V	РАЗМЕЖЕВЫВАТЬСЯ,ОТМЕЖЕВАТЬСЯ,ОТМЕЖЕВЫВАТЬСЯ,РАЗМЕЖЕВАТЬСЯ	120256-V,120255-V,111588-V	
115199-V	ЗАЛЕДЕНЕТЬ,ОЛЕДЕНЕТЬ,ОЛЕДЕНЕВАТЬ,ОБЛЕДЕНЕТЬ,ОБЛЕДЕНЕВАТЬ	132850-V,107325-V	покрыться льдом со всех сторон, по всей поверхности; превратиться в лёд
119706-V	МУССИРОВАТЬ	116115-V,116390-V	
119706-V	МУССИРОВАТЬ	1885-V,119127-V,106542-V	
134257-V	НАГНЕТАТЬ	116115-V,116390-V	вызывать усиление, нарастание, обострение (эмоций, часто отрицательных))
134257-V	НАГНЕТАТЬ	106636-V,106631-V,106640-V	вызывать усиление, нарастание, обострение (эмоций, часто отрицательных))
131554-V	ПРОСИЖИВАТЬ,ПРОСИДЕТЬ	116773-V,113657-V	протирать, продавливать долгим сидением
131554-V	ПРОСИЖИВАТЬ,ПРОСИДЕТЬ	111369-V,106634-V,111370-V	протирать, продавливать долгим сидением
154286-V	ПОДБИРАТЬ,ПОДОБРАТЬ	140441-V,108870-V	захватить по пути, взять в попутчики по дороге
141390-V	СПРАШИВАТЬ,СПРОСИТЬ	120015-V,107374-V	
133080-V	ОБОГОТВОРИТЬ,МОЛИТЬСЯ,ОБОГОТВОРЯТЬ,БОГОТВОРИТЬ,ОБОЖАТЬ,ОБОЖЕСТВЛЯТЬ	117722-V,116921-V	питать к кому-чему-нибудь чувство сильной, страстной, доходящей до преклонения, любви; проявлять к кому-либо чувство сентиментальной влюбленности (чаще )
133080-V	ОБОГОТВОРИТЬ,МОЛИТЬСЯ,ОБОГОТВОРЯТЬ,БОГОТВОРИТЬ,ОБОЖАТЬ,ОБОЖЕСТВЛЯТЬ	118494-V,118798-V,113462-V	питать к кому-чему-нибудь чувство сильной, страстной, доходящей до преклонения, любви; проявлять к кому-либо чувство сентиментальной влюбленности (чаще )
112041-V	НАГРИМИРОВАТЬ,ЗАГРИМИРОВАТЬСЯ,ЗАГРИМИРОВАТЬ,ГРИМИРОВАТЬСЯ,ГРИМИРОВАТЬ	111769-V,106631-V	наложить кому-либо грим на лицо, изменить чью-либо внешность (например, в соответствии с исполняемой ролью для участия в спектакле)
112041-V	НАГРИМИРОВАТЬ,ЗАГРИМИРОВАТЬСЯ,ЗАГРИМИРОВАТЬ,ГРИМИРОВАТЬСЯ,ГРИМИРОВАТЬ	111427-V,107326-V,107325-V	наложить кому-либо грим на лицо, изменить чью-либо внешность (например, в соответствии с исполняемой ролью для участия в спектакле)
125607-V	СОСТАРИТЬ,СТАРИТЬ	111769-V,106631-V	
133995-V	ТОЛСТИТЬ,ПОЛНИТЬ	111769-V,106631-V	
137466-V	ОЦИФРОВАТЬ,ОЦИФРОВЫВАТЬ	123487-V,106456-V,106785-V	
111850-V	ВЫБИВАТЬ,ВЫКОЛАЧИВАТЬ,ВЫБИТЬ,ВЫКОЛОТИТЬ	110910-V,110908-V	
116732-V	ВЫПАРЫВАТЬ,ВЫПОРОТЬ	110910-V,110908-V	
118590-V	ВЫКРУТИТЬ,ВЫВОРОТИТЬ,ВЫВЕРТЫВАТЬ,ВЫВОРАЧИВАТЬ,ВЫКРУЧИВАТЬ,ВЫВИНТИТЬ,ВЫВИНЧИВАТЬ,ВЫВЕРНУТЬ	110910-V,110908-V	вращая (обычно — по резьбе), вынимать, извлекать откуда-либо; вывёртывать, вывинчивать
127418-V	ОТКОЛОТЬ,ОТКАЛЫВАТЬ,ОТШПИЛИВАТЬ,ОТШПИЛИТЬ	110910-V,110908-V	
127418-V	ОТКОЛОТЬ,ОТКАЛЫВАТЬ,ОТШПИЛИВАТЬ,ОТШПИЛИТЬ	121100-V,108870-V	
130468-V	РАСПУТЫВАТЬ,ВЫПУТАТЬ,ВЫПУТЫВАТЬ,РАСПУТАТЬ	110910-V,110908-V	
130468-V	РАСПУТЫВАТЬ,ВЫПУТАТЬ,ВЫПУТЫВАТЬ,РАСПУТАТЬ	121100-V,108870-V	
127494-V	ПЕРЕЛЕЗТЬ,ПЕРЕЛЕЗАТЬ	114874-V,114875-V,114877-V	карабкаясь, ползя, перемещаться куда-либо
127494-V	ПЕРЕЛЕЗТЬ,ПЕРЕЛЕЗАТЬ	111599-V,106587-V	карабкаясь, ползя, перемещаться куда-либо
142586-V	НАСТАВИТЬ,НАСТАВЛЯТЬ	123588-V,114502-V	
128662-V	РАСТАЩИТЬ,РАЗНИМАТЬ,РАСТАСКИВАТЬ,РАЗНЯТЬ	134800-V,106817-V,116244-V,115694-V	прекращать конфликт, драку путём разведения участников в стороны
128662-V	РАСТАЩИТЬ,РАЗНИМАТЬ,РАСТАСКИВАТЬ,РАЗНЯТЬ	128602-V,107409-V	прекращать конфликт, драку путём разведения участников в стороны
124413-V	ОПЕЧАТЫВАТЬ,ОПЛОМБИРОВАТЬ,ПЛОМБИРОВАТЬ,ЗАПЛОМБИРОВАТЬ,ОПЕЧАТАТЬ,ОПЕЧАТЫВАТЬСЯ	111880-V,111427-V	
112848-V	ИЛЛЮМИНИРОВАТЬ	107643-V,106629-V,112144-V	
112848-V	ИЛЛЮМИНИРОВАТЬ	109444-V,106632-V,111769-V	
120453-V	ОЗАРИТЬ,ОЗАРЯТЬ,ОЗАРЯТЬСЯ,ОЗАРИТЬСЯ	107643-V,106629-V,112144-V	
134053-V	ПОТЯНУТЬСЯ,ТЯНУТЬСЯ,ПОТЯГИВАТЬСЯ	113826-V,113825-V	расправлять уставшие от однообразного положения руки, ноги, весь корпус
129385-V	УРБАНИЗИРОВАТЬ	116640-V,154666-V,106617-V	повышение роли городов в жизни страны, выражающееся в сосредоточении населения, экономической и культурной жизни в городских центрах, в возникновении сверхкрупных городов и т. п.
129385-V	УРБАНИЗИРОВАТЬ	112075-V,112077-V	повышение роли городов в жизни страны, выражающееся в сосредоточении населения, экономической и культурной жизни в городских центрах, в возникновении сверхкрупных городов и т. п.
111622-V	ПЕРЕРИСОВАТЬ	120969-V,107602-V	
111622-V	ПЕРЕРИСОВАТЬ	107005-V,107002-V	
116622-V	ПЕРЕПЛЕТАТЬ,ПЕРЕПЛЕСТИ	120969-V,107602-V	
116622-V	ПЕРЕПЛЕТАТЬ,ПЕРЕПЛЕСТИ	111466-V,106557-V,106495-V	
127495-V	ПЕРЕЛИТЬ,ПЕРЕЛИВАТЬ	120969-V,107602-V	
127495-V	ПЕРЕЛИТЬ,ПЕРЕЛИВАТЬ	111868-V,106495-V	
133686-V	ПЕРЕСТРАИВАТЬСЯ,РЕКОНСТРУИРОВАТЬ,ПЕРЕСТРАИВАТЬ,ПЕРЕСТРОИТЬ	120969-V,107602-V	
133686-V	ПЕРЕСТРАИВАТЬСЯ,РЕКОНСТРУИРОВАТЬ,ПЕРЕСТРАИВАТЬ,ПЕРЕСТРОИТЬ	106501-V	
139843-V	ПЕРЕРАБОТАТЬ,ПЕРЕРАБАТЫВАТЬ	120969-V,107602-V	
106708-V	ОСТЕРЕГАТЬ,ПРЕДОСТЕРЕГАТЬ,ОСТЕРЕЧЬ,ПРЕДОСТЕРЕЧЬ	106707-V,114040-V,106542-V	
112440-V	СИГНАЛИЗИРОВАТЬ,ПРОСИГНАЛИЗИРОВАТЬ	106707-V,114040-V,106542-V	
131403-V	ЗАМЕЩАТЬ,ЗАМЕСТИТЬ	141643-V,130250-V	
131403-V	ЗАМЕЩАТЬ,ЗАМЕСТИТЬ	7101-V,117937-V,868-V	
133969-V	ПОДТАПЛИВАТЬ,ПОДТОПИТЬ	117729-V,108948-V,117449-V	
144368-V	ВСКРЫВАТЬСЯ,ВСКРЫТЬСЯ	144369-V,118380-V	
144368-V	ВСКРЫВАТЬСЯ,ВСКРЫТЬСЯ	117377-V,118380-V,115539-V,116440-V	
125643-V	УКОРЕНЯТЬ,ВКОРЕНИТЬ,ВКОРЕНЯТЬ,УКОРЕНИТЬ	125640-V,125642-V,131211-V	
115189-V	СГЛАДЫВАТЬ,ОБГЛАДЫВАТЬ,ГЛОДАТЬ,ОБГЛОДАТЬ,СГЛОДАТЬ	115191-V,115188-V,111888-V	
115189-V	СГЛАДЫВАТЬ,ОБГЛАДЫВАТЬ,ГЛОДАТЬ,ОБГЛОДАТЬ,СГЛОДАТЬ	114580-V,111888-V	
115706-V	ЩЕПАТЬ	110821-V,110823-V,114747-V	
130521-V	ВЫСЛУЖИТЬСЯ,ПРИСЛУЖНИЧАТЬ,УГОДНИЧАТЬ,ВЫСЛУЖИВАТЬСЯ	118397-V,107140-V	вести себя угодливо, стараясь расположить к себе
130521-V	ВЫСЛУЖИТЬСЯ,ПРИСЛУЖНИЧАТЬ,УГОДНИЧАТЬ,ВЫСЛУЖИВАТЬСЯ	117299-V,107140-V	вести себя угодливо, стараясь расположить к себе
130521-V	ВЫСЛУЖИТЬСЯ,ПРИСЛУЖНИЧАТЬ,УГОДНИЧАТЬ,ВЫСЛУЖИВАТЬСЯ	116792-V,106528-V	вести себя угодливо, стараясь расположить к себе
127381-V	ОТЛУЧАТЬСЯ,ОТЛУЧИТЬСЯ	111045-V,106587-V	
127381-V	ОТЛУЧАТЬСЯ,ОТЛУЧИТЬСЯ	117912-V,115136-V,111045-V	
143989-V	НАДВИНУТЬСЯ,НАДВИГАТЬСЯ	118072-V,106587-V	двигаться, перемещаться, заслоняя собой что-либо
143989-V	НАДВИНУТЬСЯ,НАДВИГАТЬСЯ	143278-V,132762-V,106595-V	двигаться, перемещаться, заслоняя собой что-либо
5551-V	ЗАСЕКРЕЧИВАТЬ,ЗАСЕКРЕТИТЬ,СЕКРЕТИТЬ,ЗАСЕКРЕЧИВАТЬСЯ	118765-V,110437-V	
118712-V	ТАИТЬСЯ,МОЛЧАТЬ,ПОМАЛКИВАТЬ	118765-V,110437-V	хранить что-либо в тайне
118712-V	ТАИТЬСЯ,МОЛЧАТЬ,ПОМАЛКИВАТЬ	118711-V,124388-V	хранить что-либо в тайне
124621-V	УМАЛЧИВАТЬСЯ,УМАЛЧИВАТЬ,УМОЛЧАТЬ,ЗАМАЛЧИВАТЬ,ЗАМОЛЧАТЬ,СМОЛЧАТЬ	118765-V,110437-V	преднамеренным молчанием скрыть, не дать узнать что-либо
125774-V	ТУШЕВАТЬ,ЗАТУШЕВЫВАТЬ,ВУАЛИРОВАТЬ,ЗАВУАЛИРОВАТЬ,ЗАТЕМНИТЬ,ЗАТУШЕВАТЬ,ЗАТЕМНЯТЬ	118765-V,110437-V	
139527-V	ЗАКОНСПИРИРОВАТЬ	118765-V,110437-V	методы, применяемые нелегальной организацией для сохранения в тайне её деятельности; соблюдение тайны
139753-V	ПРИПАСТИ,ПРИПАСАТЬ	118765-V,110437-V	
141483-V	СДЕРЖИВАТЬ,УДЕРЖИВАТЬ,УДЕРЖАТЬ,СДЕРЖИВАТЬСЯ,СДЕРЖАТЬ	118765-V,110437-V	
143248-V	ЗАМАСКИРОВАТЬ,ЗАТАИВАТЬ,ЗАТАИВАТЬСЯ,ЗАТАИТЬ,ЗАТАИТЬСЯ,МАСКИРОВАТЬ,МАСКИРОВАТЬСЯ	118765-V,110437-V	не обнаруживая перед другими, скрывая от других, сохранять в себе, в душе (какое-либо чувство, мысль)
115213-V	ПОРУГАТЬ,ОСКВЕРНЯТЬСЯ,ОСКВЕРНЯТЬ,ОСКВЕРНИТЬ	116282-V,116283-V	подвергнуть поруганию; поглумиться над чем-либо, оскорбить что-либо
126539-V	СВЯТОТАТСТВОВАТЬ,КОЩУНСТВОВАТЬ	116282-V,116283-V	оскорбление религиозной святыни либо глумление над тем, что дорого, свято для кого-либо
119655-V	СОЗЕРЦАТЬ	106916-V,106903-V	рассматривать, наблюдать кого-либо, что-либо
151400-V	ПРИСМАТРИВАТЬСЯ,ПРИГЛЯДЫВАТЬСЯ,ПРИГЛЯДЕТЬСЯ,ПРИСМОТРЕТЬСЯ	106916-V,106903-V	
118344-V	ТКАТЬ,СОТКАТЬ	111466-V,106557-V,106495-V	
129240-V	СВИТЬ,СВИВАТЬ,ВИТЬ	111466-V,106557-V,106495-V	
131462-V	ЗАПЛЕТАТЬСЯ,ЗАПЛЕТАТЬ,ЗАПЛЕСТИ	111466-V,106557-V,106495-V	
147320-V	СПУТЫВАТЬ,ПЕРЕПУТАТЬ,ЗАПУТЫВАТЬ,ПЕРЕПУТЫВАТЬ,СПУТАТЬ,ПУТАТЬ,ЗАПУТАТЬ	111466-V,106557-V,106495-V	беспорядочно перевивать, переплетать; перепутывать
111582-V	РАССЛОИТЬ,НАСЛАИВАТЬ,НАСЛОИТЬ,РАССЛАИВАТЬ	107410-V,107409-V	
113224-V	РАЗРУБИТЬ,ПЕРЕРУБАТЬ,ПЕРЕРУБИТЬ,РАССЕЧЬ,РАЗРУБАТЬ,РАССЕКАТЬ	107410-V,107409-V	делить на части рубкой; рассекать
113453-V	РАЗЛОМИТЬ,ПЕРЕЛАМЫВАТЬ,РАЗЛАМЫВАТЬ,ПЕРЕЛОМИТЬ	107410-V,107409-V	ломая, делить на две части; переламывать
114121-V	РАЗДВАИВАТЬ,РАЗДВОИТЬ	107410-V,107409-V	
116351-V	РАСПИЛИТЬ,ПЕРЕПИЛИВАТЬ,ПЕРЕПИЛИТЬ,РАСПИЛИВАТЬ	107410-V,107409-V	
116351-V	РАСПИЛИТЬ,ПЕРЕПИЛИВАТЬ,ПЕРЕПИЛИТЬ,РАСПИЛИВАТЬ	107414-V,107412-V	
116690-V	ПЕРЕТИРАТЬ,ПЕРЕТЕРЕТЬ	107410-V,107409-V	
117125-V	ПЕРЕДЕЛЯТЬ,ПЕРЕДЕЛИВАТЬ,ПЕРЕДЕЛИТЬ	107410-V,107409-V	
117781-V	РАСЩЕПЛЯТЬ,РАСЩЕПИТЬ	107410-V,107409-V	
123365-V	РАЙОНИРОВАТЬ	107410-V,107409-V	
130469-V	РАСПУТАТЬ,РАСПУТЫВАТЬ	107410-V,107409-V	
141509-V	ПЕРЕГОРОДИТЬ,ПЕРЕГОРАЖИВАТЬ	107410-V,107409-V	разделять помещение, пространство на части, устраивая, сооружая перегородку, изгородь
141905-V	СЕГМЕНТИРОВАТЬ	107410-V,107409-V	
147933-V	ЗОНИРОВАТЬ	107410-V,107409-V	
135683-V	ЭКРАНИЗИРОВАТЬ	115814-V,106785-V,141697-V	
117253-V	АРКАНИТЬ,ЗААРКАНИТЬ	121173-V,115593-V	
121172-V	ЖОНГЛИРОВАТЬ	121173-V,115593-V	
121172-V	ЖОНГЛИРОВАТЬ	110440-V,110447-V	
121172-V	ЖОНГЛИРОВАТЬ	106501-V	
121172-V	ЖОНГЛИРОВАТЬ	113770-V,111022-V	
142902-V	РЕСТАВРИРОВАТЬ	141399-V,110447-V	восстановление в первоначальном виде чего-либо обветшавшего или разрушенного (обычно произведений и памятников искусства, зданий и т. п.)
148341-V	РЕАНИМИРОВАТЬ	141399-V,110447-V	комплекс неотложных медицинских мероприятий, направленных на восстановление резко нарушенных или утраченных жизненно важных функций организма, находящегося в предсмертном состоянии; оживление организма после клинической смерти
120498-V	ПОСТАВЛЯТЬ,ЗАВОЗИТЬ,ЗАВОЗИТЬСЯ,ЗАВЕЗТИ,ПОСТАВИТЬ	115674-V,118058-V,115672-V	
120498-V	ПОСТАВЛЯТЬ,ЗАВОЗИТЬ,ЗАВОЗИТЬСЯ,ЗАВЕЗТИ,ПОСТАВИТЬ	115672-V,106938-V	
123524-V	ПОДБРОСИТЬ,ПОДВЕЗТИ,ПОДВОЗИТЬ,ПОДКИНУТЬ,ПОДБРАСЫВАТЬ,ПОДКИДЫВАТЬ	115674-V,118058-V,115672-V	доставить, довезти куда-либо попутно
138411-V	ЗАВОЗИТЬСЯ,ЗАВЕЗТИ,ЗАВОЗИТЬ	115674-V,118058-V,115672-V	
115286-V	ПОДГОНЯТЬ,ПОДОГНАТЬ	111594-V,106638-V	
115876-V	ПОДТЯНУТЬ,ПОДТАЩИТЬ,ПОДТАСКИВАТЬ,ПОДТЯГИВАТЬ	111594-V,106638-V	таща, волоча, приближать к кому-либо, чему-либо; подтаскивать
116849-V	ПОДВЕЗТИ,ПОДВОЗИТЬ	111594-V,106638-V	
117287-V	ПОДКАТЫВАТЬ,ПОДКАТИТЬ	111594-V,106638-V	
118320-V	ПРИВЛЕКАТЬ,ПРИТЯГИВАТЬ,ПРИВЛЕЧЬ,ПРИТЯНУТЬ	111594-V,106638-V	приблизить, притянуть к себе
7542-V	ГАСТРОЛИРОВАТЬ	112564-V,110440-V	поездка артистов или спортсменов по городам для гастрольных выступлений
7542-V	ГАСТРОЛИРОВАТЬ	111094-V,106587-V	поездка артистов или спортсменов по городам для гастрольных выступлений
117725-V	ДЕБЮТИРОВАТЬ	112564-V,110440-V	первое публичное выступление или проявление субъекта в каком-либо качестве
117725-V	ДЕБЮТИРОВАТЬ	107441-V,118698-V	первое публичное выступление или проявление субъекта в каком-либо качестве
